PERSON,POSITION,VOL,NUM,CATEGORY,SUBCATEGORY
Mary Sue Rennells,Associate Publisher,2,7,Contributing Editors,
Mary Sue Rennells,Associate Publisher,2,12,Contributing Editors,
Mary Sue Rennells,Associate Publisher,3,1,Contributing Editors,
Mary Sue Rennells,Associate Publisher,4,10,Softalk Publishing,Business
Mary Sue Rennells,Associate Publisher,4,11,Softalk Publishing,Business
Mary Sue Rennells,Associate Publisher,4,12,Softalk Publishing,Business
Mary Sue Rennells,Associate Publisher,2,8,,
Mary Sue Rennells,Associate Publisher,2,9,,
Mary Sue Rennells,Associate Publisher,2,10,,
Mary Sue Rennells,Associate Publisher,2,11,,
Mary Sue Rennells,Associate Publisher,3,2,,
Mary Sue Rennells,Associate Publisher,3,3,,
Mary Sue Rennells,Associate Publisher,3,4,,
Mary Sue Rennells,Associate Publisher,3,5,,
Mary Sue Rennells,Associate Publisher,3,6,,
Mary Sue Rennells,Associate Publisher,3,7,,
Mary Sue Rennells,Associate Publisher,3,8,,
Mary Sue Rennells,Associate Publisher,3,9,,
Mary Sue Rennells,General Manager,2,2,,
Mary Sue Rennells,General Manager,2,3,,
Mary Sue Rennells,General Manager,2,4,,
Mary Sue Rennells,General Manager,2,5,,
Mary Sue Rennells,General Manager,2,6,,
Mary Sue Rennells,Operations,1,10,,
Mary Sue Rennells,Operations Manager,1,11,,
Mary Sue Rennells,Operations Manager,2,1,,
Mary Sue Rennells,Operations Manager Assistant,1,12,,
Matthew T. Yuen,Assistant Editors,2,11,,
Matthew T. Yuen,News - Telecom,4,3,Editorial,
Matthew T. Yuen,News - Telecom,4,4,Editorial,
Matthew T. Yuen,News and Contest Editor,2,12,,
Matthew T. Yuen,News and Trade Editor,3,1,,
Matthew T. Yuen,News and Trade Editor,3,2,,
Matthew T. Yuen,News and Trade Editor,3,3,,
Matthew T. Yuen,News and Trade Editor,3,4,,
Matthew T. Yuen,News and Trade Editor,3,5,,
Matthew T. Yuen,News and Trade Editor,3,6,,
Matthew T. Yuen,News and Trade Editor,3,7,,
Matthew T. Yuen,News and Trade Editor,3,8,,
Matthew T. Yuen,News and Trade Editor,3,9,,
Matthew T. Yuen,News Editor,3,10,,
Matthew T. Yuen,News Editor,3,11,,
Matthew T. Yuen,News Editor,3,12,,
Matthew T. Yuen,News Editor,4,1,,
Matthew T. Yuen,News Telecom,4,2,Editorial,
Matthew T. Yuen,Reviews,4,10,Editorial Staff,Associate Editors
Matthew T. Yuen,Reviews,4,11,Editorial Staff,Associate Editors
Matthew T. Yuen,Reviews,4,12,Editorial Staff,Associate Editors
Matthew T. Yuen,Reviews - Telecom,4,8,Editorial,
Matthew T. Yuen,Reviews - Telecom,4,9,Editorial,
Matthew T. Yuen,Telecom,4,5,Editorial,
Matthew T. Yuen,Telecom,4,6,Editorial,
Matthew T. Yuen,Telecom,4,7,Editorial,
Matthew Yuen,Editorial Assistant,1,1,,
Matthew Yuen,Editorial Assistant,1,2,,
Melissa Milich,Assistant Editor,2,2,,
Melissa Milich,Assistant Editor,2,3,,
Melissa Milich,Assistant Editor,2,4,,
Melissa Milich,Coordinating Editor,2,1,,
Melissa Milich,Editorial Assistants,1,12,,
Melissa Milich,Guest Reviewers,4,1,,
Melissa Milich,Special Assignments,2,5,,
Melissa Milich,Special Assignments,2,6,,
Melissa Milich,Special Assignments,2,7,,
Melissa Milich,Special Assignments,2,8,,
Melissa Milich,Special Assignments,2,9,,
Melissa Milich,Special Assignments,2,10,,
Meredith Tabor,Book Sales,3,11,Business,
Michael Biel,West Coast Sales,4,2,Advertising,
Michael Biel,West Coast Sales,4,3,Advertising,
Michael Biel,West Coast Sales,4,4,Advertising,
Michael Biel,West Coast Sales,4,5,Advertising,
Michael Biel,West Coast Sales,4,6,Advertising,
Michael Biel,West Coast Sales,4,7,Advertising,
Michael Ferris,Assistant Editors,2,10,,
Michael Ferris,Assistant Editors,2,11,,
Michael Ferris,Assistant Editors,2,12,,
Michael Ferris,Assistant Editors,3,1,,
Michael Ferris,Assistant Editors,3,2,,
Michael Ferris,Assistant Editors,3,3,,
Michael Ferris,Assistant Editors,3,4,,
Michael Ferris,Copy Editor,2,9,,
Michael Ferris,Features - News - Trade,4,8,Editorial,
Michael Ferris,Features - News - Trade,4,9,Editorial,
Michael Ferris,Features - Trade,4,7,Editorial,
Michael Ferris,Product and Trade News,4,10,Editorial Staff,Associate Editors
Michael Ferris,Product and Trade News,4,11,Editorial Staff,Associate Editors
Michael Ferris,Product and Trade News,4,12,Editorial Staff,Associate Editors
Michael Ferris,Special Assignments,4,5,Editorial,
Michael Ferris,Special Assignments,4,6,Editorial,
Michael G. Pender,Ad Production,4,10,Art,Contributing Editors
Michael G. Pender,Ad Production,4,11,Art,Contributing Editors
Michael G. Pender,Ad Production,4,12,Art,Regional Editors
Michael G. Pender,Ad Production,4,3,Art,
Michael G. Pender,Ad Production,4,4,Art,
Michael G. Pender,Ad Production,4,5,Art,
Michael G. Pender,Ad Production,4,6,Art,
Michael G. Pender,Ad Production,4,7,Art,
Michael G. Pender,Ad Production,4,8,Art,
Michael G. Pender,Ad Production,4,9,Art,
Michael G. Pender,Art Assistants,3,2,,
Michael G. Pender,Art Assistants,3,3,,
Michael G. Pender,Art Assistants,3,4,,
Michael G. Pender,Art Assistants,3,5,,
Michael G. Pender,Art Assistants,3,6,,
Michael G. Pender,Art Assistants,3,7,,
Michael G. Pender,Art Assistants,3,8,,
Michael G. Pender,Art Assistants,3,9,,
Michael G. Pender,Assistants,3,10,Art,
Michael G. Pender,Assistants,3,11,Art,
Michael G. Pender,Assistants,3,12,Art,
Michael G. Pender,Assistants,4,1,Art,
Michael G. Pender,Assistants,4,2,Art,
Michael Jones,Back Issues,3,11,Circulation,
Michael Jones,Back Issues,3,12,Circulation,
Michael Jones,Back Issues,4,1,Circulation,
Michael Jones,Back Issues,4,2,Circulation,
Michael Jones,Back Issues,4,3,Circulation,
Michael Jones,Back Issues,4,4,Circulation,
Michael Jones,Back Issues,4,5,Circulation,
Michael Jones,Back Issues,4,6,Circulation,
Michelle Vigneault-Kirschenbaum,Customer Service,4,10,Softalk Publishing,Circulation
Michelle Vigneault-Kirschenbaum,Customer Service,4,11,Softalk Publishing,Circulation
Michelle Vigneault-Kirschenbaum,Customer Service,4,12,Softalk Publishing,Circulation
Michelle Vigneault-Kirschenbaum,Paid Subscriptions,4,2,Circulation,
Michelle Vigneault-Kirschenbaum,Paid Subscriptions,4,3,Circulation,
Michelle Vigneault-Kirschenbaum,Paid Subscriptions,4,4,Circulation,
Michelle Vigneault-Kirschenbaum,Paid Subscriptions,4,5,Circulation,
Michelle Vigneault-Kirschenbaum,Paid Subscriptions,4,6,Circulation,
Michelle Vigneault-Kirschenbaum,Paid Subscriptions,4,7,Circulation,
Michelle Vigneault-Kirschenbaum,Paid Subscriptions,4,8,Circulation,
Michelle Vigneault-Kirschenbaum,Paid Subscriptions,4,9,Circulation,
Mike Antich,West Coast Sales,3,3,Advertising,
Mike Antich,West Coast Sales,3,4,Advertising,
Mike Antich,West Coast Sales,3,5,Advertising,
Mike Antich,West Coast Sales,3,6,Advertising,
Mike Antich,West Coast Sales,3,7,Advertising,
Mike Antich,West Coast Sales,3,8,Advertising,
Mike Antich,West Coast Sales,3,9,Advertising,
Mike Antich,West Coast Sales,3,10,Advertising,
Mike Antich,West Coast Sales,3,11,Advertising,
Mike Antich,West Coast Sales,3,12,Advertising,
Mike Antich,West Coast Sales,4,1,Advertising,
Mike Antich,West Coast Sales,4,2,Advertising,
Mike Antich,West Coast Sales,4,3,Advertising,
Mike Antich,West Coast Sales,4,4,Advertising,
Mike Antich,West Coast Sales,4,5,Advertising,
Mike Antich,West Coast Sales,4,6,Advertising,
Mike Antich,West Coast Sales - Softalk for the IBM Personal Computer,4,10,Softalk Publishing,Advertising
Mike Antich,West Coast Sales - Softalk for the IBM Personal Computer,4,11,Softalk Publishing,Advertising
Mike Antich,West Coast Sales - Softalk for the IBM Personal Computer,4,12,Softalk Publishing,Advertising
Mike Antich,West Coast Sales - ST. Mac,4,10,Softalk Publishing,Advertising
Mike Antich,West Coast Sales - ST. Mac,4,11,Softalk Publishing,Advertising
Mike Antich,West Coast Sales - ST. Mac,4,12,Softalk Publishing,Advertising
Miriam Gamble,Art Assistant,2,3,,
Miriam Gamble,Art Assistant,2,4,,
Nancy Baldwin,Assistant Production Manager,4,10,Art,Contributing Editors
Nancy Baldwin,Assistant Production Manager,4,11,Art,Contributing Editors
Nancy Baldwin,Assistant Production Manager,4,12,Art,Regional Editors
Nancy Baldwin,Assistant Production Manager,4,7,Art,
Nancy Baldwin,Assistant Production Manager,4,8,Art,
Nancy Baldwin,Assistant Production Manager,4,9,Art,
Nancy Baldwin,Assistants,4,1,Art,
Nancy Baldwin,Assistants,4,2,Art,
Nancy Baldwin,Assistants,4,3,Art,
Nancy Baldwin,Assistants,4,4,Art,
Nancy Baldwin,Assistants,4,5,Art,
Nancy Baldwin,Assistants,4,6,Art,
Nancy Kelly,Subscriptions,4,10,Softalk Publishing,Circulation
Nancy Kelly,Subscriptions,4,11,Softalk Publishing,Circulation
Nancy Kelly,Subscriptions,4,12,Softalk Publishing,Circulation
Nancy Oppenheim,Office Manager,2,7,,
Nancy Oppenheim,Office Manager,2,8,,
Nancy Oppenheim,Purchasing,2,9,,
Nancy Oppenheim,Purchasing,2,10,,
Neil Britt,Guest Reviewers,3,2,,
Pam Kelley,Assistants,2,10,Circulation,
Pam Kelley,Paid Subscriptions,2,11,Circulation,
Pam Kelley,Paid Subscriptions,2,12,Circulation,
Pam Kelley,Paid Subscriptions,3,1,Circulation,
Pam Kelley,Paid Subscriptions,3,2,Circulation,
Pam Kelley,Paid Subscriptions,3,3,Circulation,
Pam Kelley,Paid Subscriptions,3,4,Circulation,
Pam Kelley,Paid Subscriptions,3,5,Circulation,
Pam Kelley,Paid Subscriptions,3,6,Circulation,
Pam Kelley,Paid Subscriptions,3,7,Circulation,
Pam Kelley,Paid Subscriptions,3,8,Circulation,
Pam Kelley,Paid Subscriptions,3,9,Circulation,
Pam Kelley,Paid Subscriptions,3,10,Circulation,
Pam Kelley,Paid Subscriptions,3,11,Circulation,
Pam Kelley,Trial Subscriptions,4,1,Circulation,
Pam Kelley,Trial Subscriptions,4,2,Circulation,
Pam Kelley,Trial Subscriptions,4,3,Circulation,
Pat Adams,List Maintenance,3,1,Circulation,
Pat Adams,List Maintenance,3,2,Circulation,
Pat Adams,List Maintenance,3,3,Circulation,
Pat Adams,List Maintenance,3,4,Circulation,
Pat Adams,List Maintenance,3,5,Circulation,
Pat Adams,List Maintenance,3,6,Circulation,
Pat Adams,List Maintenance,3,7,Circulation,
Pat Adams,List Maintenance,3,8,Circulation,
Pat Adams,List Maintenance,3,9,Circulation,
Pat Adams,List Maintenance,3,10,Circulation,
Pat Adams,List Maintenance,3,11,Circulation,
Pat Adams,Systems,3,12,Circulation,
Pat Adams,Systems,4,1,Circulation,
Pat Adams,Systems,4,3,Circulation,
Pat Adams,Systems,4,2,,
Pat Ryall,Managing Editor,2,11,,
Pat Ryall,Managing Editor,2,12,,
Pat Ryall,Managing Editor,3,1,,
Patricia Ryall,Editor - ST. Mac,4,11,Softalk Publishing,Siblings
Patricia Ryall,Editor - ST. Mac,4,12,Softalk Publishing,Siblings
Patricia Ryall,Editor - ST.Mac,4,10,Softalk Publishing,Siblings
Patricia Ryall,Managing Editor,4,2,Editorial,
Patricia Ryall,Managing Editor,4,3,Editorial,
Patricia Ryall,Managing Editor,4,4,Editorial,
Patricia Ryall,Managing Editor,3,2,,
Patricia Ryall,Managing Editor,3,3,,
Patricia Ryall,Managing Editor,3,4,,
Patricia Ryall,Managing Editor,3,5,,
Patricia Ryall,Managing Editor,3,6,,
Patricia Ryall,Managing Editor,3,7,,
Patricia Ryall,Managing Editor,3,8,,
Patricia Ryall,Managing Editor,3,9,,
Patricia Ryall,Managing Editor,3,10,,
Patricia Ryall,Managing Editor,3,11,,
Patricia Ryall,Managing Editor,3,12,,
Patricia Ryall,Managing Editor,4,1,,
Patrick J. Ratchford,Editorial Assistants,1,5,,
Patrick J. Ratchford,Editorial Assistants,1,6,,
Patrie Weston,Back Issues,3,10,Circulation,
Pattie Lesser,Dealer Sales,4,2,Circulation,
Pattie Lesser,Dealer Sales,4,3,Circulation,
Pattie Lesser,Dealer Sales,4,4,Circulation,
Pattie Lesser,Dealer Sales,4,5,Circulation,
Pattie Lesser,Dealer Sales,4,6,Circulation,
Pattie Lesser,Dealer Sales,4,7,Circulation,
Patty Wilson,Circulation Assistants,2,6,,
Paul Essick,Circulation,1,1,,
Paul McGinnis,East Coast Sales,2,9,Advertising,
Paul McGinnis,East Coast Sales,2,10,Advertising,
Paul McGinnis,East Coast Sales,2,11,Advertising,
Paul McGinnis,East Coast Sales,2,12,Advertising,
Paul McGinnis,East Coast Sales,3,1,Advertising,
Paul McGinnis,East Coast Sales,3,2,Advertising,
Paul McGinnis,East Coast Sales,3,3,Advertising,
Paul McGinnis,East Coast Sales,3,4,Advertising,
Paul McGinnis,East Coast Sales,3,5,Advertising,
Paul McGinnis,East Coast Sales,3,6,Advertising,
Paul McGinnis,East Coast Sales,3,7,Advertising,
Paul McGinnis,East Coast Sales,3,8,Advertising,
Paul McGinnis,East Coast Sales,3,9,Advertising,
Paul McGinnis,East Coast Sales,3,10,Advertising,
Paul McGinnis,East Coast Sales,3,11,Advertising,
Paul McGinnis,East Coast Sales,3,12,Advertising,
Paul McGinnis,East Coast Sales,4,1,Advertising,
Paul McGinnis,East Coast Sales,4,2,Advertising,
Paul McGinnis,East Coast Sales,4,3,Advertising,
Paul McGinnis,East Coast Sales,4,4,Advertising,
Paul McGinnis,East Coast Sales,4,5,Advertising,
Paul McGinnis,East Coast Sales,4,6,Advertising,
Paul McGinnis,East Coast Sales,4,7,Advertising,
Paul McGinnis,East Coast Sales,4,8,Advertising,
Paul McGinnis,East Coast Sales,4,9,Advertising,
Paul McGinnis,East Coast Sales,4,10,Softalk Publishing,Advertising
Paul McGinnis,East Coast Sales,4,11,Softalk Publishing,Advertising
Paul McGinnis,East Coast Sales,4,12,Softalk Publishing,Advertising
Paul Mithra,Softalk Books,4,10,Softalk Publishing,Business
Paul Mithra,Softalk Books,4,11,Softalk Publishing,Business
Paul Mithra,Softalk Books,4,12,Softalk Publishing,Business
Peter Olivieri,Business,2,2,Contributing Editors,
Peter Olivieri,Business,2,3,Contributing Editors,
Peter Olivieri,Business,2,4,Contributing Editors,
Peter Olivieri,Business,2,5,Contributing Editors,
Peter Olivieri,Business,2,6,Contributing Editors,
Peter Olivieri,Business,2,7,Contributing Editors,
Peter Olivieri,Business,2,8,Contributing Editors,
Peter Olivieri,Business,2,9,Contributing Editors,
Peter Olivieri,Business,2,10,Contributing Editors,
Peter Olivieri,Business,2,11,Contributing Editors,
Peter Olivieri,Business,2,12,Contributing Editors,
Peter Olivieri,Business,3,1,Contributing Editors,
Peter Olivieri,Business,3,2,Contributing Editors,
Peter Olivieri,Business,3,3,Contributing Editors,
Peter Olivieri,Business,3,4,Contributing Editors,
Peter Olivieri,Business,3,5,Contributing Editors,
Peter Olivieri,Business,3,6,Contributing Editors,
Peter Olivieri,Business,3,7,Contributing Editors,
Peter Olivieri,Business,3,8,Contributing Editors,
Peter Olivieri,Business,3,9,Contributing Editors,
Peter Olivieri,Business,3,10,Contributing Editors,
Peter Olivieri,Business,3,11,Contributing Editors,
Peter Olivieri,Business,3,12,Contributing Editors,
Peter Olivieri,Business,4,1,Contributing Editors,
Peter Olivieri,Business,4,2,Contributing Editors,
Peter Olivieri,Business,4,3,Contributing Editors,
Peter Olivieri,Business,4,4,Contributing Editors,
Peter Olivieri,Business,4,5,Contributing Editors,
Peter Olivieri,Business,4,6,Contributing Editors,
Peter Olivieri,Business,4,7,Contributing Editors,
Peter Olivieri,Business,4,8,Contributing Editors,
Peter Olivieri,Business,4,9,Contributing Editors,
Peter Olivieri,Business,4,10,Editorial Correspondents,Contributing Editors
Peter Olivieri,Business,4,11,Editorial Correspondents,Contributing Editors
Peter Olivieri,Business,4,12,Editorial Correspondents,Contributing Editors
Peter Olivieri,Contributing Editors,1,10,,
Peter Olivieri,Contributing Editors,1,11,,
Peter Olivieri,Contributing Editors,1,12,,
Peter Olivieri,Contributing Editors,2,1,,
Peter Stone,Guest Reviewers,2,4,Contributing Editors,
Peter Stone,Guest Reviewers,2,8,Contributing Editors,
Philip B. Ender,Guest Reviewers,3,4,,
Philip Good,Guest Reviewers,1,12,,
Phillip Good,Guest Reviewers,2,11,Contributing Editors,
Phillip Good,Guest Reviewers,2,12,,
Phillip Good,Guest Reviewers,3,5,,
Phillip Good,Guest Reviewers,3,8,,
R. Jon Ruppert,Guest Reviewers,2,11,Contributing Editors,
R. Jon Ruppert,Guest Reviewers,2,12,,
R. Jon Ruppert,Guest Reviewers,3,1,,
R. Jon Ruppert,Guest Reviewers,3,2,,
Ramona Gordon,Subscriptions,4,10,Softalk Publishing,Circulation
Ramona Gordon,Subscriptions,4,11,Softalk Publishing,Circulation
Ramona Gordon,Subscriptions,4,12,Softalk Publishing,Circulation
Ramona Gordon,Trial Subscriptions,4,5,Circulation,
Ramona Gordon,Trial Subscriptions,4,6,Circulation,
Ramona Gordon,Trial Subscriptions,4,7,Circulation,
Ramona Gordon,Trial Subscriptions,4,8,Circulation,
Ramona Gordon,Trial Subscriptions,4,9,Circulation,
Randall Roberts,Guest Reviewers,3,11,,
Randie James,West Coast Sales,4,8,Advertising,
Randie James,West Coast Sales,4,9,Advertising,
Randie James,West Coast Sales - Softalk,4,10,Softalk Publishing,Advertising
Randie James,West Coast Sales - Softalk,4,11,Softalk Publishing,Advertising
Randie James,West Coast Sales - Softalk,4,12,Softalk Publishing,Advertising
Randie James,West Coast Sales - St. Game,4,10,Softalk Publishing,Advertising
Randie James,West Coast Sales - St. Game,4,11,Softalk Publishing,Advertising
Randie James,West Coast Sales - St. Game,4,12,Softalk Publishing,Advertising
Richard Kaapke,Guest Reviewers,2,8,Contributing Editors,
Richard S. Willing,Guest Reviewers,3,6,,
Rickie Kaufman,Trial Subscriptions,4,6,Circulation,
Rickie Kaufman,Trial Subscriptions,4,7,Circulation,
Rickie Kaufman,Trial Subscriptions,4,8,Circulation,
Rob Wray,Guest Reviewers,2,12,,
Robert Koehler,Assistant Editor,1,8,,
Robert Koehler,Assistant Editor,1,9,,
Robert Koehler,Assistant Editor,1,10,,
Robert Koehler,Circulation Manager,1,1,,
Robert Koehler,Circulation Manager,1,2,,
Robert Koehler,Contributing Editors,1,7,,
Robert Koehler,Contributing Editors,1,8,,
Robert Koehler,Contributing Editors,1,9,,
Robert Koehler,Editorial Assistant,1,7,,
Robert Koehler,Editorial Assistants,1,5,,
Robert Koehler,Editorial Assistants,1,6,,
Robert Mann,Circulation,2,7,Circulation,
Robert Mann,Circulation,2,2,,
Robert Mann,Circulation,2,3,,
Robert Mann,Circulation,2,4,,
Robert Mann,Circulation,2,5,,
Robert Mann,Circulation,2,6,,
Robert Mann,Circulation Supervisors,2,8,Circulation,
Robert Mann,Dealer Sales,2,9,Circulation,
Robert Mann,Dealer Sales,2,10,Circulation,
Robert Moog,Guest Reviewers,3,7,,
Robert Moog,Guest Reviewers,3,9,,
Robert Williams,Back Issues,4,7,Circulation,
Robert Williams,Back Issues,4,8,Circulation,
Robert Woodhead,Guest Reviewers,2,12,,
Robert Woodhead,Guest Reviewers,3,9,,
Robert Wray,Assistant Editors,2,11,,
Roberta Tommervik,Assistant,2,1,,
Roe Adams,East Coast,4,12,Editorial Correspondents,Regional Editors
Roe Adams,East Coast,4,2,Regional Editors,
Roe Adams,East Coast,4,3,Regional Editors,
Roe Adams,East Coast,4,4,Regional Editors,
Roe Adams,East Coast,4,5,Regional Editors,
Roe Adams,East Coast,4,6,Regional Editors,
Roe Adams,East Coast,4,7,Regional Editors,
Roe Adams,East Coast,4,8,Regional Editors,
Roe Adams,East Coast,4,9,Regional Editors,
Roe Adams,Guest Reviewers,2,10,Contributing Editors,
Roe Adams,Guest Reviewers,2,11,Contributing Editors,
Roe Adams,Reviews Editor,3,2,,
Roe Adams,Reviews Editor,3,3,,
Roe Adams,Reviews Editor,3,4,,
Roe Adams,Reviews Editor,3,5,,
Roe Adams,Reviews Editor,3,6,,
Roe Adams,Reviews Editor,3,7,,
Roe Adams,Reviews Editor,3,8,,
Roe Adams,Reviews Editor,3,9,,
Roe Adams,Reviews Editor,3,10,,
Roe Adams,Reviews Editor,3,11,,
Roe Adams,Reviews Editor,3,12,,
Roe Adams,Reviews Editor,4,1,,
Roe R. Adams,Guest Reviewers,2,12,,
Roe R. Adams III,Guest Reviewers,3,1,,
Roger Wagner,Assembly Language,2,2,Contributing Editors,
Roger Wagner,Assembly Language,2,3,Contributing Editors,
Roger Wagner,Assembly Language,2,4,Contributing Editors,
Roger Wagner,Assembly Language,2,5,Contributing Editors,
Roger Wagner,Assembly Language,2,6,Contributing Editors,
Roger Wagner,Assembly Language,2,7,Contributing Editors,
Roger Wagner,Assembly Language,2,8,Contributing Editors,
Roger Wagner,Assembly Language,2,9,Contributing Editors,
Roger Wagner,Assembly Language,2,10,Contributing Editors,
Roger Wagner,Assembly Language,2,11,Contributing Editors,
Roger Wagner,Assembly Language,2,12,Contributing Editors,
Roger Wagner,Assembly Language,3,1,Contributing Editors,
Roger Wagner,Assembly Language,3,2,Contributing Editors,
Roger Wagner,Assembly Language,3,3,Contributing Editors,
Roger Wagner,Assembly Language,3,4,Contributing Editors,
Roger Wagner,Assembly Language,3,5,Contributing Editors,
Roger Wagner,Assembly Language,3,6,Contributing Editors,
Roger Wagner,Assembly Language,3,7,Contributing Editors,
Roger Wagner,Assembly Language,3,8,Contributing Editors,
Roger Wagner,Assembly Language,3,9,Contributing Editors,
Roger Wagner,Assembly Language,3,10,Contributing Editors,
Roger Wagner,Assembly Language,3,11,Contributing Editors,
Roger Wagner,Assembly Language,3,12,Contributing Editors,
Roger Wagner,Assembly Language,4,1,Contributing Editors,
Roger Wagner,Assembly Language,4,2,Contributing Editors,
Roger Wagner,Assembly Language,4,3,Contributing Editors,
Roger Wagner,Assembly Language,4,4,Contributing Editors,
Roger Wagner,Contributing Editor,1,2,,
Roger Wagner,Contributing Editor,1,3,,
Roger Wagner,Contributing Editor,1,5,,
Roger Wagner,Contributing Editors,1,6,,
Roger Wagner,Contributing Editors,1,7,,
Roger Wagner,Contributing Editors,1,8,,
Roger Wagner,Contributing Editors,1,9,,
Roger Wagner,Contributing Editors,1,10,,
Roger Wagner,Contributing Editors,1,11,,
Roger Wagner,Contributing Editors,1,12,,
Roger Wagner,Contributing Editors,2,1,,
Roger Wagner,Softalk SAGES,4,5,Contributing Editors,
Roger Wagner,Softalk SAGES,4,6,Contributing Editors,
Roger Wagner,Softalk Sages,4,7,Contributing Editors,
Roger Wagner,Softalk Sages,4,8,Contributing Editors,
Roger Wagner,Softalk Sages,4,9,Contributing Editors,
Roger Wagner,Softalk Sages,4,10,Editorial Correspondents,Contributing Editors
Roger Wagner,Softalk Sages,4,11,Editorial Correspondents,Contributing Editors
Roger Wagner,Softalk Sages,4,12,Editorial Correspondents,Regional Editors
Ron Rennells,Back Issues,2,9,Circulation,
Ron Rennells,Back Issues,2,10,Circulation,
Ron Rennells,Back Issues,2,11,Circulation,
Ron Rennells,Back Issues,2,12,Circulation,
Ron Rennells,Back Issues,3,1,Circulation,
Ron Rennells,Back Issues,3,2,Circulation,
Ron Rennells,Back Issues,3,3,Circulation,
Ron Rennells,Back Issues,3,4,Circulation,
Ron Rennells,Back Issues,3,5,Circulation,
Ron Rennells,Back Issues,3,6,Circulation,
Ron Rennells,Back Issues,3,7,Circulation,
Ron Rennells,Back Issues,3,8,Circulation,
Ron Rennells,Back Issues,3,9,Circulation,
Ron Rennells,Circulation,2,7,Circulation,
Ron Rennells,Circulation,1,8,,
Ron Rennells,Circulation,1,9,,
Ron Rennells,Circulation,1,10,,
Ron Rennells,Circulation,1,11,,
Ron Rennells,Circulation,1,12,,
Ron Rennells,Circulation,2,1,,
Ron Rennells,Circulation,2,2,,
Ron Rennells,Circulation,2,3,,
Ron Rennells,Circulation,2,4,,
Ron Rennells,Circulation,2,5,,
Ron Rennells,Circulation,2,6,,
Ron Rennells,Circulation Supervisors,2,8,Circulation,
Ron Williams,Proofreading,4,9,Editorial,
Roxanne Rogers,Art Assistants,3,2,,
Roxanne Rogers,Art Assistants,3,3,,
Roxanne Rogers,Art Assistants,3,4,,
Roxanne Rogers,Art Assistants,3,5,,
Roxanne Rogers,Art Assistants,3,6,,
Roxanne Rogers,Art Assistants,3,7,,
Roy Hicks,Softalk SAGES,4,5,Contributing Editors,
Roy Hicks,Softalk SAGES,4,6,Contributing Editors,
Roy Hicks,Softalk Sages,4,7,Contributing Editors,
Roy Hicks,Softalk Sages,4,8,Contributing Editors,
Roy Hicks,Softalk Sages,4,9,Contributing Editors,
Roy Hicks,Softalk Sages,4,10,Editorial Correspondents,Contributing Editors
Roy Hicks,Softalk Sages,4,11,Editorial Correspondents,Contributing Editors
Roy Hicks,Softalk Sages,4,12,Editorial Correspondents,Regional Editors
Rubuel Kissler,Art Assistant,2,8,,
Rubuel Kissler,Art Assistants,2,9,,
Ruth Seid,Assistant,4,10,Art,Contributing Editors
Ruth Seid,Assistant,4,11,Art,Contributing Editors
Ruth Seid,Assistant,4,12,Art,Regional Editors
Ruth Seid,Assistants,4,3,Art,
Ruth Seid,Assistants,4,4,Art,
Ruth Seid,Assistants,4,5,Art,
Ruth Seid,Assistants,4,6,Art,
Ruth Seid,Assistants,4,7,Art,
Ruth Seid,Assistants,4,8,Art,
Ruth Seid,Assistants,4,9,Art,
Sam Pawley,Systems,2,7,Circulation,
Sam Pawley,Systems,2,8,Circulation,
Sam Pawley,Systems,3,1,Circulation,
Sam Pawley,Systems,2,9,,
Sam Pawley,Systems,2,10,,
Sam Pawley,Systems,2,11,,
Sam Pawley,Systems,2,12,,
Sam Pawley,Systems,3,2,,
Sam Pawley,Systems,3,3,,
Sam Pawley,Systems,3,4,,
Sam Pawley,Systems,3,5,,
Sam Pawley,Systems,3,6,,
Sam Pawley,Systems,3,7,,
Sam Pawley,Systems,3,8,,
Sam Pawley,Systems,3,9,,
Sam Pawley,Systems,3,11,,
Samantha Good,Guest Reviewers,3,1,,
Samantha Good,Guest Reviewers,3,2,,
Sharon Shea,Guest Reviewers,3,12,,
Sharon Stea,Guest Reviewers,3,9,,
Steve Shendelman,Advance Projects,4,7,Business,
Steve Shendelman,Advance Projects,4,8,Business,
Steve Shendelman,Advance Projects,4,9,Business,
Steve Shendelman,Advance Projects,4,10,Softalk Publishing,Business
Steve Shendelman,Advance Projects,4,11,Softalk Publishing,Business
Steve Shendelman,Advance Projects,4,12,Softalk Publishing,Business
Steve Thomsen,Proofreaders,4,10,Editorial Staff,Feature Editors
Steve Thomsen,Proofreaders,4,11,Editorial Staff,Feature Editors
Steve Thomsen,Proofreaders,4,12,Editorial Staff,Feature Editors
Steve Thomsen,Proofreading,4,6,Editorial,
Steve Thomsen,Proofreading,4,7,Editorial,
Steve Thomsen,Proofreading,4,8,Editorial,
Steve Thomsen,Proofreading,4,9,Editorial,
Steven M. Poncar,Guest Reviewers,2,10,Contributing Editors,
Steven M. Poncar,Purchasing,2,11,,
Steven M. Poncar,Purchasing,2,12,,
Steven M. Poncar,Purchasing,3,1,,
Steven M. Poncar,Purchasing,3,2,,
Steven M. Poncar,Purchasing,3,3,,
Steven M. Poncar,Purchasing,3,4,,
Steven M. Poncar,Purchasing,3,5,,
Tamara Moore,Assistant,3,10,Circulation,
Tamera Moore,List Maintenance,3,11,Circulation,
Tamera Moore,Paid Subscriptions,3,12,Circulation,
